196	16124	4
196	16423	5
196	16542	4
196	16671	1
196	16721	5
196	16766	2
196	16781	1
196	16783	2
196	16821	2
196	16940	2
196	16970	8
196	17012	1
196	17570	12
196	17668	3
196	17777	1
196	17795	2
196	17965	1
196	18501	2
196	18807	2
196	18977	5
196	19518	1
196	19524	7
196	19528	2
196	19576	1
196	19744	2
196	19831	1
325	535	8
325	770	1
325	831	1
325	1267	1
325	1327	10
325	1366	7
325	1491	5
325	1670	5
325	2126	7
325	2158	2
325	2187	14
325	2868	3
325	3076	1
325	3352	5
325	3421	10
325	3783	13
325	3888	21
325	4170	1
325	4538	15
325	4626	4
325	4635	2
325	4797	2
325	4907	12
325	4928	17
325	5043	5
325	5544	4
325	5813	5
325	5849	8
325	5897	4
325	5945	2
325	6836	6
325	7158	8
325	7321	3
325	7527	1
325	7568	13
325	7748	1
325	7965	9
325	8176	49
325	8372	1
325	8683	1
325	9028	3
325	9378	7
325	9406	6
325	9531	1
325	9535	6
325	9915	4
325	9935	5
325	10248	19
325	10351	1
325	10580	10
325	11648	5
325	11816	1
325	12037	3
325	12307	1
325	12321	4
325	12387	4
325	12700	1
325	13165	11
325	13267	6
325	13330	7
325	13423	15
325	13640	4
325	13907	4
325	13969	1
325	14273	1
325	14279	3
325	14541	3
325	14543	2
325	14562	6
325	14869	1
325	15004	1
325	15467	4
325	15727	3
325	15842	5
325	15986	1
325	16423	1
325	16542	1
325	16671	1
325	16721	9
325	16766	5
325	16781	13
325	16783	4
325	16970	1
325	17012	4
325	17368	1
325	17570	6
325	17777	1
325	17795	1
325	17965	2
325	18245	4
325	18600	1
325	18807	1
325	18977	1
325	19518	3
325	19524	4
325	19744	1
325	19831	6
535	770	2
535	1327	5
535	1366	14
535	1489	3
535	1491	21
535	1670	1
535	1856	2
535	2029	1
535	2126	7
535	2158	5
535	2187	3
535	2868	4
535	2915	3
535	3076	1
535	3352	7
535	3421	7
535	3783	23
535	3837	2
535	3888	3
535	4103	2
535	4170	2
535	4538	2
535	4626	2
535	4635	2
535	4797	9
535	4907	6
535	4928	5
535	5015	1
535	5038	1
535	5043	4
535	5813	4
535	5849	25
535	5897	4
535	5904	2
535	5945	8
535	6570	8
535	6665	4
535	6747	1
535	6836	10
535	7027	3
535	7158	5
535	7287	1
535	7321	25
535	7333	3
535	7568	18
535	7739	1
535	7748	3
535	7754	4
535	7965	11
535	8176	84
535	8683	1
535	9028	2
535	9351	2
535	9378	15
535	9406	3
535	9535	13
535	9899	3
535	9915	7
535	9935	1
535	10248	7
535	10338	2
535	10573	1
535	10580	3
535	10650	1
535	11648	10
535	12037	5
535	12321	4
535	12387	2
535	12570	2
535	12700	6
535	13267	10
535	13301	1
535	13330	10
535	13423	8
535	13425	1
535	13543	1
535	13640	5
535	13907	5
535	13969	4
535	14273	10
535	14279	5
535	14392	3
535	14541	3
535	14562	20
535	14767	2
535	14856	5
535	14869	4
535	15004	2
535	15467	11
535	15568	1
535	15591	6
535	15727	12
535	15804	22
535	15842	13
535	15902	2
535	15986	1
535	16124	9
535	16347	1
535	16423	2
535	16542	9
535	16671	4
535	16721	25
535	16766	17
535	16781	4
535	16783	18
535	16821	4
535	16940	8
535	16970	3
535	17012	16
535	17248	8
535	17570	1
535	17668	3
535	17777	1
535	17795	6
535	17965	9
535	18208	2
535	18245	1
535	18675	1
535	18807	2
535	19518	20
535	19524	6
535	19544	2
535	19831	5
770	1327	1
770	1366	6
770	1489	2
770	1491	5
770	1926	1
770	2029	1
770	2187	1
770	2868	3
770	3076	2
770	3352	1
770	3421	2
770	3783	1
770	3888	2
770	4170	1
770	4538	7
770	4635	1
770	4907	5
770	4928	3
770	5043	1
770	5544	1
770	5813	2
770	5897	3
770	5904	2
770	6570	1
770	6836	2
770	7027	2
770	7333	1
770	7568	5
770	7739	1
770	8176	7
770	8683	1
770	8883	1
770	9351	1
770	9378	2
770	9535	2
770	9915	1
770	9935	1
770	10248	9
770	10338	3
770	10573	26
770	10580	1
770	11648	2
770	11950	9
770	12037	7
770	12307	3
770	12700	1
770	13267	4
770	13330	2
770	13423	1
770	13425	1
770	13543	1
770	13907	1
770	14273	2
770	14279	2
770	14543	1
770	14562	1
770	14856	1
770	15171	1
770	15467	1
770	15568	1
770	15842	1
770	15986	1
770	16124	1
770	16671	1
770	16781	1
770	16783	1
770	16800	2
770	16821	2
770	16940	2
770	16970	2
770	17012	1
770	17248	1
770	17277	1
770	17570	3
770	17965	2
770	18675	1
770	18807	3
770	18977	2
770	19544	1
770	19744	1
831	1366	36
831	1491	5
831	1856	1
831	2139	2
831	2158	3
831	2187	5
831	2563	1
831	2648	5
831	2868	4
831	2915	14
831	3076	3
831	3352	4
831	3421	4
831	3435	2
831	3783	4
831	3837	2
831	4103	3
831	4170	7
831	4538	1
831	4626	3
831	4797	1
831	4928	6
831	5015	3
831	5043	1
831	5544	1
831	5813	8
831	5849	17
831	5904	5
831	6174	5
831	6570	4
831	6836	4
831	7027	1
831	7158	1
831	7287	1
831	7333	2
831	7527	2
831	7568	4
831	7739	1
831	7754	3
831	8176	7
831	8883	12
831	9028	4
831	9351	7
831	9358	4
831	9378	24
831	9535	2
831	9915	2
831	9935	1
831	10248	1
831	10580	1
831	11816	1
831	12321	3
831	13267	1
831	13330	1
831	13425	1
831	13543	1
831	13640	2
831	13969	4
831	14392	2
831	14541	2
831	14562	2
831	14856	1
831	14869	3
831	15004	7
831	15171	3
831	15591	1
831	15614	1
831	15727	2
831	15804	1
831	15842	3
831	15902	67
831	16124	1
831	16310	11
831	16423	1
831	16542	1
831	16721	2
831	16781	1
831	16783	4
831	16800	3
831	16970	15
831	17570	19
831	17668	3
831	17795	3
831	17965	1
831	18208	2
831	18501	6
831	18807	4
831	19528	3
831	19744	5
1267	1327	1
1267	1366	59
1267	1489	4
1267	1491	7
1267	2126	1
1267	2139	2
1267	2158	1
1267	2868	4
1267	2915	4
1267	3076	13
1267	3837	2
1267	4103	1
1267	4170	5
1267	4626	2
1267	4635	6
1267	5038	3
1267	5043	2
1267	5544	4
1267	5811	1
1267	5813	6
1267	5897	1
1267	5904	11
1267	6174	5
1267	6570	1
1267	6747	1
1267	6836	1
1267	7027	9
1267	7158	4
1267	7287	2
1267	7321	1
1267	7333	2
1267	7527	3
1267	7739	4
1267	7748	2
1267	7965	1
1267	8176	3
1267	8883	8
1267	9028	2
1267	9378	12
1267	9535	3
1267	9899	1
1267	9915	1
1267	10338	2
1267	10351	1
1267	10650	1
1267	11169	1
1267	11816	8
1267	11950	1
1267	12321	6
1267	12570	3
1267	13165	2
1267	13330	1
1267	13543	2
1267	13640	16
1267	14273	1
1267	14279	4
1267	14392	1
1267	14541	5
1267	14543	3
1267	14562	4
1267	14856	1
1267	14869	5
1267	15004	2
1267	15591	1
1267	15614	3
1267	15842	1
1267	15902	2
1267	16347	2
1267	16781	1
1267	16970	11
1267	17248	1
1267	17368	1
1267	17570	22
1267	17668	7
1267	18208	6
1267	18807	4
1267	19524	2
1267	19528	2
1267	19544	1
1267	19744	7
1327	1366	9
1327	1491	4
1327	1670	1
1327	2126	4
1327	2139	1
1327	2158	3
1327	2187	16
1327	2563	1
1327	2868	4
1327	3076	2
1327	3352	9
1327	3421	3
1327	3783	9
1327	3888	13
1327	4170	1
1327	4538	7
1327	4626	1
1327	4635	3
1327	4797	1
1327	4907	5
1327	4928	7
1327	5043	3
1327	5544	2
1327	5811	1
1327	5813	7
1327	5849	10
1327	5897	1
1327	5945	5
1327	6836	4
1327	7027	4
1327	7158	6
1327	7321	2
1327	7527	1
1327	7568	10
1327	7748	2
1327	7754	1
1327	7965	4
1327	8176	45
1327	8372	1
1327	8883	1
1327	9028	3
1327	9351	1
1327	9378	11
1327	9406	2
1327	9535	9
1327	9899	1
1327	9915	6
1327	9935	4
1327	10248	10
1327	10351	1
1327	10580	4
1327	11648	2
1327	11950	2
1327	12037	3
1327	12321	1
1327	12387	4
1327	12700	4
1327	13165	10
1327	13267	4
1327	13330	5
1327	13423	12
1327	13543	1
1327	13640	1
1327	13907	3
1327	13969	1
1327	14273	5
1327	14279	3
1327	14392	2
1327	14541	1
1327	14543	1
1327	14562	9
1327	14856	2
1327	15004	3
1327	15467	2
1327	15614	1
1327	15727	2
1327	15804	1
1327	15842	6
1327	16423	1
1327	16542	1
1327	16671	1
1327	16721	12
1327	16766	4
1327	16781	3
1327	16783	4
1327	16940	4
1327	16970	4
1327	17012	4
1327	17570	8
1327	17795	1
1327	17965	6
1327	18208	1
1327	18245	1
1327	18600	1
1327	18675	1
1327	19518	10
1327	19524	7
1327	19744	2
1327	19831	4
1364	1366	24
1364	1491	12
1364	1670	1
1364	2187	4
1364	5038	3
1364	5544	2
1364	6747	7
1364	7333	1
1364	9378	29
1364	9935	4
1364	13423	1
1364	13543	4
1364	14273	4
1364	14541	4
1364	14856	7
1364	15004	3
1364	15842	4
1364	16124	1
1364	16800	1
1364	16970	5
1364	17012	1
1364	17668	12
1364	17777	4
1366	1489	66
1366	1491	485
1366	1670	1
1366	1856	3
1366	1926	14
1366	2029	74
1366	2126	6
1366	2139	26
1366	2158	2
1366	2187	43
1366	2563	3
1366	2648	101
1366	2868	210
1366	2915	8
1366	3076	180
1366	3352	5
1366	3421	3
1366	3435	9
1366	3783	6
1366	3837	49
1366	3888	5
1366	4103	49
1366	4170	103
1366	4538	8
1366	4626	41
1366	4635	3
1366	4797	5
1366	4907	7
1366	4928	8
1366	5015	32
1366	5038	56
1366	5043	35
1366	5544	29
1366	5811	30
1366	5813	184
1366	5849	38
1366	5897	14
1366	5904	112
1366	5945	11
1366	6174	54
1366	6570	138
1366	6665	14
1366	6747	24
1366	6836	34
1366	7027	122
1366	7158	3
1366	7287	41
1366	7321	9
1366	7333	40
1366	7527	67
1366	7568	22
1366	7739	48
1366	7748	14
1366	7754	7
1366	7965	9
1366	8176	56
1366	8372	14
1366	8683	7
1366	8883	246
1366	9028	39
1366	9351	49
1366	9358	23
1366	9378	470
1366	9406	3
1366	9531	14
1366	9535	7
1366	9899	19
1366	9915	4
1366	9935	6
1366	10248	13
1366	10338	102
1366	10351	11
1366	10573	2
1366	10580	20
1366	10650	9
1366	11169	12
1366	11648	9
1366	11816	118
1366	11950	10
1366	12037	18
1366	12307	5
1366	12321	93
1366	12387	10
1366	12570	56
1366	12700	13
1366	13165	39
1366	13330	4
1366	13423	17
1366	13425	22
1366	13543	46
1366	13640	255
1366	13907	6
1366	13969	14
